longname,Population (2010),Population Change (2010-2020),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),AW Density (2010),White % (2010),Hispanic % (2010),Black % (2010),Asian % (2010),Native % (2010),Hawaiian / PI % (2010),Other / Mixed % (2010),Racial Homogeneity (2010) %,Racial Homogeneity Change (2010-2020) %,Segregation (2010) %,Segregation Change (2010-2020) %,Mean Local Segregation (2010) %,Mean Local Segregation Change (2010-2020) %,Housing Units per Adult (2010),Vacancy % (2010),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020)
"Madang, Papua New Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Makamba, Burundi",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kríti, Greece",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Conakry, Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Buḩayrah, Chad",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Casanare, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hela, Papua New Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Unity, South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kunaṟ, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quảng Trị, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Raymah, Yemen",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sukhothai, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ağrı, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bratislavský kraj, Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kostromskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Savannah, Ghana",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mbale, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bizerte, Tunisia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antofagasta, Chile",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kairouan, Tunisia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Monastir, Tunisia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jihočeský kraj, Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oruro, Bolivia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Suchitepéquez, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yoro, Honduras",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North East, Ghana",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chanthaburi, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Navarra, Comunidad Foral de, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vestland, Norway",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Asunción, Paraguay",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Narathiwat, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Mafraq, Jordan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tarija, Bolivia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mayuge, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kampot [Kâmpôt], Cambodia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nimba, Liberia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kāpīsā, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Western Equatoria, South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Şırnak, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kütahya, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Olomoucký kraj, Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Canterbury, New Zealand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Suceava, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guelma, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambēla Hizboch, Ethiopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gaza, State of Palestine",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Paktīkā, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kamuli, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ninh Thuận, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mindoro Occidental, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lunda-Sul, Angola",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Panamá Oest, Panama",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quindío, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chimbu, Papua New Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Karuzi, Burundi",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jiwaka, Papua New Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ḩā'il, Saudi Arabia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anatolikí Makedonía kai Thráki, Greece",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kirinyaga, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pskovskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Argeş, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Formosa, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lakes, South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ntungamo, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sīlā, Chad",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Salima, Malawi",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dāykundī, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trenčiansky kraj, Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nordjylland, Denmark",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Batys Qazaqstan oblysy, Kazakhstan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sa Kaeo, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loei, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kon Tum, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saint Andrew, Jamaica",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Çorum, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chişinău, Moldova",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ouham-Pendé, Central African Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Comayagua, Honduras",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Totonicapán, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Matagalpa, Nicaragua",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Çanakkale, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roraima, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Olancho, Honduras",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lōgar, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adrar, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hodh ech Chargui, Mauritania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tungurahua, Ecuador",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bacău, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Osmaniye, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hajdú-Bihar, Hungary",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kareliya, Respublika, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wyoming, USA",563625.0,0.02346595697493901,626.5325892558404,-0.004082460687998975,2.224909147164312,0.8585016633399867,0.08912131292969616,0.007719671767575959,0.007591927256597916,0.020907518296739855,0.000647593701485917,0.015510312707917499,0.7878999755981569,-0.0668525475941728,0.16550500442524926,-0.026584786543852962,0.02338328546453284,0.002917918314635261,0.6026789780091214,0.12090390226324293,1262.6524537235177,-0.02883061413177215,864.3864697373264,-0.014414231920171001,429.3001282435763,0.01222663046619763,260.9050031157962,0.039809309714378724
"Pinar del Río, Cuba",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Novgorodskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Plzeňský kraj, Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tottori, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Canelones, Uruguay",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ihorombe, Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connaught, Ireland",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Atlántida, Honduras",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Szabolcs-Szatmár-Bereg, Hungary",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rutana, Burundi",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bihor, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulawayo, Zimbabwe",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pattani, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Groningen, Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chikwawa, Malawi",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kärnten, Austria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"East Sepik, Papua New Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyenjojo, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sédhiou, Senegal",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Luwero, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zlínský kraj, Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trnavský kraj, Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nueva Esparta, Venezuela",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kamwenge, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hiiraan, Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saint Catherine, Jamaica",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nabatîyé, Lebanon",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ahafo, Ghana",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santa Ana, El Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hậu Giang, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Salzburg, Austria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cartago, Costa Rica",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wellington, New Zealand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kauno apskritis, Lithuania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sololá, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tasmania, Australia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nakhon Phanom, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cantabria, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Khakasiya, Respublika, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pelopónnisos, Greece",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tokat, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Grande'Anse, Haiti",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Costa Caribe Norte, Nicaragua",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nong Bua Lam Phu, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Souk Ahras, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trang, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Az Zāwiyah, Libya",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jinotega, Nicaragua",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mureş, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Tunas, Cuba",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Braşov, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Samangān, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cao Bằng, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Newfoundland and Labrador, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Laikipia, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jinja, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kānim, Chad",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eastern Samar, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maseru, Lesotho",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Královéhradecký kraj, Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yamalo-Nenentskiy avtonomnyy okrug, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Uruzgān, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santa Bárbara, Honduras",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Caquetá, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Phatthalung, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tak, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Skopje, North Macedonia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Haut-Ogooué, Gabon",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Karachayevo-Cherkesskaya Respublika, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Luis, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Buikwe, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Atyraū oblysy, Kazakhstan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Jawf, Saudi Arabia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Huancavelica, Peru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stereá Elláda, Greece",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Heredia, Costa Rica",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Balkan, Turkmenistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Basilicata, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Galguduud, Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dirē Dawa, Ethiopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Médenine, Tunisia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ramallah, State of Palestine",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kagadi, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gedo, Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guantánamo, Cuba",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Khorāsān-e Jonūbī, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Malta, Malta",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Galaţi, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sankt Gallen, Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chiriquí, Panama",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pirkanmaa, Finland",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Louangphabang, Laos",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ysyk-Köl, Kyrgyzstan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sanaag, Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Waikato, New Zealand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chimborazo, Ecuador",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Drenthe, Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Izabal, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Elgeyo/Marakwet, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ouham, Central African Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jutiapa, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Artemisa, Cuba",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apure, Venezuela",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pardubický kraj, Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sonsonate, El Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bururi, Burundi",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Khenchela, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jeju-teukbyeoljachido, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Salavan, Laos",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"National Capital District (Port Moresby), Papua New Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bugiri, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bakool, Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shamāl Sīnā’, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"El Paraíso, Honduras",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lira, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Điện Biên, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loja, Ecuador",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chocó, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Varna, Bulgaria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z̧ufār, Oman",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Melaky, Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Marqab, Libya",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ingushskaya, Respublika, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Imereti, Georgia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kampong Chhnang [Kâmpóng Chhnang], Cambodia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vysočina, Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ñuble, Chile",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Đắk Nông, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dâmboviţa, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chin, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bács-Kiskun, Hungary",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Batken, Kyrgyzstan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nueva Vizcaya, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cuando Cubango, Angola",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Phichit, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Awdal, Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Western Highlands, Papua New Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Haute-Sangha/Mambéré-Kadéï, Central African Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chumphon, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lamphun, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Genève, Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oyam, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cotopaxi, Ecuador",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Phrae, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apac, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Uttaradit, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maracha, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ghardaïa, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Janūb al Bāţinah, Oman",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Naxçıvan, Azerbaijan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rogaland, Norway",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lefkosia [Lefkoşa], Cyprus",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maramureş, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Phetchaburi, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ucayali, Peru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oudômxai, Laos",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Varsinais-Suomi, Finland",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Khammouan, Laos",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ben Arous, Tunisia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Imbabura, Ecuador",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Puntarenas, Costa Rica",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Northern Bahr el-Ghazal, South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kotayk', Armenia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Pedro, Paraguay",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ra's al Khaymah, United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bubanza, Burundi",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Southern Leyte, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gyór-Moson-Sopron, Hungary",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kasserine, Tunisia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Faro, Portugal",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aïn Témouchent, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Isparta, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyegegwa, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choluteca, Honduras",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sidi Bouzid, Tunisia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santo Domingo de los Tsáchilas, Ecuador",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sakhalinskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trøndelag, Norway",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ciego de Ávila, Cuba",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Costa Caribe Sur, Nicaragua",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Östergötlands län, Sweden",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sancti Spíritus, Cuba",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"El Beni, Bolivia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Miguel, El Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Wādī al Jadīd, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nebbi, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Baḩr al Aḩmar, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Awsaţ, Eritrea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nišavski okrug, Serbia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bengo, Angola",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Masaya, Nicaragua",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Leiria, Portugal",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Svaay Rieng [Svay Riĕng], Cambodia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Īlām, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Edirne, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Flevoland, Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Prachuap Khiri Khan, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adygeya, Respublika, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Buyende, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mahdia, Tunisia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kayunga, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Splitsko-dalmatinska županija, Croatia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Jahrā’, Kuwait",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Phayao, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cibao Noroeste, Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Neamţ, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"'Ajmān, United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nord-Est, Haiti",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fejér, Hungary",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kakumiro, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Limón, Costa Rica",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chiquimula, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nan, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Buzău, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Osh Shaary, Kyrgyzstan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kaesong Industrial Region, North Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ileía, Greece",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enriquillo, Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mişrātah, Libya",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kiruhura, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vestfold og Telemark, Norway",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Xaignabouli, Laos",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nkhotakota, Malawi",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Catamarca, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Salāmāt, Chad",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Liberecký kraj, Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
